cvarRL/train.py --algo ppo --model experiment2_1_0.1_0.7_8 --budget 1 --stochasticity 0.1 --cost 0.7 --frames 5000000 --save-interval 10 --max_lr 0.005 --min_lr 0.0001 --seed 8

Namespace(algo='ppo', budget='1', stochasticity='0.1', cost='0.7', model='experiment2_1_0.1_0.7_8', seed=8, log_interval=1, save_interval=10, procs=16, frames=5000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, max_lr=0.005, min_lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (actor): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Model adversary loaded

ACModel_adversary(
  (actor): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1393 | D 1 | rR:μσmM -1.21 0.39 -4.92 0.37 | F:μσmM 8.3 12.6 2.0 113.0 | H 1.273 | V -1.329 | pL 0.085 | vL 0.161 | ∇ 0.426
U 2 | F 004096 | FPS 1507 | D 2 | rR:μσmM -1.37 0.88 -7.54 -0.16 | F:μσmM 15.4 30.2 2.0 188.0 | H 0.827 | V -0.242 | pL -0.237 | vL 0.918 | ∇ 0.205
U 3 | F 006144 | FPS 1571 | D 4 | rR:μσmM -1.24 0.49 -4.64 0.26 | F:μσmM 10.6 19.0 2.0 134.0 | H 0.825 | V 0.027 | pL -0.186 | vL 0.564 | ∇ 0.111
U 4 | F 008192 | FPS 1697 | D 5 | rR:μσmM -1.37 0.75 -5.44 0.23 | F:μσmM 15.4 30.1 2.0 185.0 | H 1.262 | V -1.386 | pL -0.042 | vL 0.204 | ∇ 0.672
U 5 | F 010240 | FPS 1561 | D 6 | rR:μσmM -1.25 0.49 -4.33 -0.30 | F:μσmM 10.9 21.8 2.0 141.0 | H 0.821 | V 0.355 | pL -0.149 | vL 0.373 | ∇ 0.133
U 6 | F 012288 | FPS 1592 | D 7 | rR:μσmM -1.16 0.32 -4.43 0.16 | F:μσmM 7.2 12.2 2.0 103.0 | H 0.825 | V 0.656 | pL -0.069 | vL 0.213 | ∇ 0.184
U 7 | F 014336 | FPS 1729 | D 9 | rR:μσmM -1.18 0.35 -5.66 -0.85 | F:μσmM 7.0 12.5 2.0 134.0 | H 1.111 | V -1.271 | pL 0.003 | vL 0.080 | ∇ 0.284
U 8 | F 016384 | FPS 1516 | D 10 | rR:μσmM -1.14 0.46 -8.10 0.26 | F:μσmM 6.1 16.5 2.0 261.0 | H 0.825 | V 0.853 | pL -0.035 | vL 0.096 | ∇ 0.150
U 9 | F 018432 | FPS 1480 | D 11 | rR:μσmM -1.13 0.28 -5.73 -0.50 | F:μσmM 5.0 9.5 2.0 136.0 | H 0.847 | V 1.029 | pL 0.010 | vL 0.051 | ∇ 0.098
U 10 | F 020480 | FPS 1686 | D 13 | rR:μσmM -1.11 0.18 -3.35 0.33 | F:μσmM 4.5 5.9 2.0 74.0 | H 0.923 | V -1.184 | pL -0.042 | vL 0.051 | ∇ 0.197
Status saved: ./results/cvarRL/storage/experiment2_1_0.1_0.7_8
