/home/mheuillet/Desktop/CARL2/rl-starter-files/train.py --algo ppo --model experiment2_1_0.05_0.7_2 --budget 1 --stochasticity 0.05 --cost 0.7 --frames 5000000 --save-interval 10 --max_lr 0.005 --min_lr 0.0001 --seed 2

Namespace(algo='ppo', batch_size=256, budget='1', clip_eps=0.2, cost='0.7', discount=0.99, entropy_coef=0.01, epochs=4, frames=5000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, max_grad_norm=0.5, max_lr=0.005, mem=False, min_lr=0.0001, model='experiment2_1_0.05_0.7_2', optim_alpha=0.99, optim_eps=1e-08, procs=16, recurrence=1, save_interval=10, seed=2, stochasticity='0.05', text=False, value_loss_coef=0.5)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (actor): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Model adversary loaded

ACModel_adversary(
  (actor): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=7, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1807 | D 1 | rR:μσmM -1.35 0.57 -4.33 -1.03 | F:μσmM 12.5 20.1 2.0 96.0 | H 1.296 | V -0.525 | pL 0.505 | vL 0.159 | ∇ 0.548
U 2 | F 004096 | FPS 1751 | D 2 | rR:μσmM -1.93 1.69 -7.12 -1.03 | F:μσmM 32.3 57.7 2.0 233.0 | H 0.710 | V 0.209 | pL -0.147 | vL 0.265 | ∇ 0.120
U 3 | F 006144 | FPS 1758 | D 3 | rR:μσmM -3.04 2.93 -11.57 -1.03 | F:μσmM 69.4 95.4 2.0 303.0 | H 0.681 | V 0.501 | pL -0.123 | vL 0.133 | ∇ 0.137
U 4 | F 008192 | FPS 1909 | D 4 | rR:μσmM -3.28 4.19 -18.25 -0.26 | F:μσmM 72.9 126.6 2.0 494.0 | H 1.244 | V -0.720 | pL 0.373 | vL 0.117 | ∇ 0.390
U 5 | F 010240 | FPS 1739 | D 5 | rR:μσmM -2.47 3.99 -17.93 -0.64 | F:μσmM 49.0 122.2 2.0 542.0 | H 0.666 | V 0.930 | pL -0.125 | vL 0.077 | ∇ 0.089
U 6 | F 012288 | FPS 1771 | D 6 | rR:μσmM -1.64 1.46 -7.05 -1.03 | F:μσmM 26.3 58.7 2.0 231.0 | H 0.633 | V 1.139 | pL -0.141 | vL 0.062 | ∇ 0.060
U 7 | F 014336 | FPS 1902 | D 7 | rR:μσmM -6.89 8.70 -28.12 -1.07 | F:μσmM 183.6 251.3 3.0 776.0 | H 1.208 | V -0.893 | pL 0.395 | vL 0.085 | ∇ 0.295
U 8 | F 016384 | FPS 1747 | D 9 | rR:μσmM -2.03 3.42 -15.28 -1.03 | F:μσmM 30.4 97.8 2.0 409.0 | H 0.598 | V 1.427 | pL -0.100 | vL 0.028 | ∇ 0.301
U 9 | F 018432 | FPS 1763 | D 10 | rR:μσmM -4.32 6.91 -24.62 -1.03 | F:μσmM 99.4 202.9 2.0 676.0 | H 0.600 | V 1.619 | pL -0.041 | vL 0.040 | ∇ 0.392
U 10 | F 020480 | FPS 1890 | D 11 | rR:μσmM -5.55 8.27 -25.21 -1.03 | F:μσmM 141.7 251.5 2.0 750.0 | H 1.186 | V -1.061 | pL 0.369 | vL 0.058 | ∇ 0.535
Status saved
